data_hora,AnoCol,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15,q16,q17,q18,q19,q20,q1_num,q1_ord,q1_sentimento,q2_cat,q3_num,q3_ord,q3_nivel,q4_texto,q5_texto,q6_num,q6_ord,q7_cat,q8_ord,q9_cat,q10_num,q10_ord,q11_cat,q12_cat,q13_num,q13_ord,q14_num,q14_ord,q15_num,q15_ord,q16_num,q16_ord,q17_num,q17_ord,q18_num,q18_ord,q19_texto,q20_texto
2026-05-19T16:42:29Z,2026,5,Acolhimento e integração dos jovens,4,"Integração dos Jovens no processo de trabalho, sendo ele primeiro emprego e tendo consciência que não são servidores Ou seja a diferença entre o primeiro emprego e o servidor
","A gestão participativa,  por a ser primeiro emprego ainda não possuem alguns vícios ruins para o processo de trabalho e a troca de experiências",5,Sim,É fundamental,Participação em eventos de integração,5,Whatsapp,Mensalmente,1,5,1,4,5,5,Participa com maior efetividade nas atividades educativas,Não,5,5,Positivo (4-5),Outras atribuições,4,4,Alto desafio (4-5),"Integração dos Jovens no processo de trabalho, sendo ele primeiro emprego e tendo consciência que não são servidores Ou seja a diferença entre o primeiro emprego e o servidor","A gestão participativa, por a ser primeiro emprego ainda não possuem alguns vícios ruins para o processo de trabalho e a troca de experiências",5,5,Sim (Possui protocolos),É fundamental,Múltiplas formas / Outras práticas,5,5,WhatsApp exclusivo,Quinzenalmente ou Mensalmente,1,1,5,5,1,1,4,4,5,5,5,5,Participa com maior efetividade nas atividades educativas,Não
2026-05-19T19:03:15Z,2026,4,Acolhimento e integração dos jovens,3,A contratação de jovens que não tem perfil para o trabalho no SUS; O período de 2 anos é curto para que os jovens aprendam as funções e desenvolvam um trabalho com maior competência; A falta de coordenação na Base Regional de Saúde para solucionar questões relacionadas ao processo de trabalho.,"Facilidade em lidar com pessoas, escutar e conciliar situações de conflito.",3,Sim,Contribui significativamente,Acompanhamento por um profissional/colega ou servidor mais experiente,2,Whatsapp,Mensalmente,2,3,4,2,3,4,Deveria ter um um roteiro de reuniões mensais do Ponto Focal com os Jovens do PPE com temáticas que auxiliem a melhoria das relações interpessoais e a integração entre eles e os demais trabalhadores da instituição. Um espaço de escuta e fala.,"A contratação é desorganizada com informações de última hora.;
O tempo de 2 anos dos contratos comprometem o bom desempenho do trabalho pois quando eles  realmente aprendem a função tem que ser desligados, deveria ter uma forma de avaliar os melhores e possibilitar uma continuidade daqueles que tiverem um desempenho melhor, inclusive com melhoria salarial.",4,4,Positivo (4-5),Outras atribuições,3,3,Desafio moderado (3),A contratação de jovens que não tem perfil para o trabalho no SUS; O período de 2 anos é curto para que os jovens aprendam as funções e desenvolvam um trabalho com maior competência; A falta de coordenação na Base Regional de Saúde para solucionar questões relacionadas ao processo de trabalho.,"Facilidade em lidar com pessoas, escutar e conciliar situações de conflito.",3,3,Sim (Possui protocolos),Contribui significativamente,Acompanhamento por servidor mais experiente,2,2,WhatsApp exclusivo,Quinzenalmente ou Mensalmente,2,2,3,3,4,4,2,2,3,3,4,4,Deveria ter um um roteiro de reuniões mensais do Ponto Focal com os Jovens do PPE com temáticas que auxiliem a melhoria das relações interpessoais e a integração entre eles e os demais trabalhadores da instituição. Um espaço de escuta e fala.,"A contratação é desorganizada com informações de última hora.; O tempo de 2 anos dos contratos comprometem o bom desempenho do trabalho pois quando eles realmente aprendem a função tem que ser desligados, deveria ter uma forma de avaliar os melhores e possibilitar uma continuidade daqueles que tiverem um desempenho melhor, inclusive com melhoria salarial."
2026-05-19T19:55:26Z,2026,4,Acolhimento e integração dos jovens,4,"Carga horária, Ambiente, convivência","relacionamento, Diálogo, entendimento",4,Sim,É fundamental,Acompanhamento por um profissional/colega ou servidor mais experiente,4,Whatsapp,Diariamente,4,5,5,4,4,5,"Força de vontade, ser criativo, atencioso",não,4,4,Positivo (4-5),Outras atribuições,4,4,Alto desafio (4-5),"Carga horária, Ambiente, convivência","relacionamento, Diálogo, entendimento",4,4,Sim (Possui protocolos),É fundamental,Acompanhamento por servidor mais experiente,4,4,WhatsApp exclusivo,Diariamente,4,4,5,5,5,5,4,4,4,4,5,5,"Força de vontade, ser criativo, atencioso",não
2026-05-20T09:58:35Z,2026,5,Acolhimento e integração dos jovens,4,estrutura,"organização, melhora o serviços da unidade e contribui para atendimento ao público",5,Sim,É fundamental,Acompanhamento por um profissional/colega ou servidor mais experiente,5,Whatsapp,Diariamente,5,5,4,5,5,5,estrutura,nao,5,5,Positivo (4-5),Outras atribuições,4,4,Alto desafio (4-5),estrutura,"organização, melhora o serviços da unidade e contribui para atendimento ao público",5,5,Sim (Possui protocolos),É fundamental,Acompanhamento por servidor mais experiente,5,5,WhatsApp exclusivo,Diariamente,5,5,5,5,4,4,5,5,5,5,5,5,estrutura,nao
2026-05-20T10:13:38Z,2026,5,Orientação e supervisão direta das atividades dos jovens,5,"Como Ponto Focal, acho que os maiores desafios são principalmente relacionados à comunicação com o NASP  e as Chefias.
","eliminar ruídos ao alinhar a comunicação entre diferentes equipes.
Entende o projeto por completo.
Prevê problemas antes que aconteçam.

",5,Sim,Contribui significativamente,Acompanhamento por um profissional/colega ou servidor mais experiente,2,E-mail,Mensalmente,2,5,4,5,4,5,Definir uma regra clara de quando um problema deve sair do nível operacional e ir para a FESF.,não,5,5,Positivo (4-5),Orientação e supervisão direta,5,5,Alto desafio (4-5),"Como Ponto Focal, acho que os maiores desafios são principalmente relacionados à comunicação com o NASP e as Chefias.",eliminar ruídos ao alinhar a comunicação entre diferentes equipes. Entende o projeto por completo. Prevê problemas antes que aconteçam.,5,5,Sim (Possui protocolos),Contribui significativamente,Acompanhamento por servidor mais experiente,2,2,E-mail exclusivo,Quinzenalmente ou Mensalmente,2,2,5,5,4,4,5,5,4,4,5,5,Definir uma regra clara de quando um problema deve sair do nível operacional e ir para a FESF.,não
2026-05-20T10:24:37Z,2026,5,Acolhimento e integração dos jovens,4,"Integração na equipe, desempenho do colaborador, Curto tempo de contrato (quando este está bem apropriado no estabelecimento, é hora de sair)","Relacionamento, oportunidades, gratidão",5,Sim,Contribui significativamente,Acompanhamento por um profissional/colega ou servidor mais experiente,3,Whatsapp,Diariamente,4,4,3,4,5,5,"Regularidade de acompanhamento presencial dos coordenadores regionais, (não aparecem).","Já lidamos com PPE indisciplinados, e resistente a hierarquia da Unidade, (por isso entendo que o acompanhamento presencial e regular do coordenador regional pelo FESF, ajudaria bastante)",5,5,Positivo (4-5),Outras atribuições,4,4,Alto desafio (4-5),"Integração na equipe, desempenho do colaborador, Curto tempo de contrato (quando este está bem apropriado no estabelecimento, é hora de sair)","Relacionamento, oportunidades, gratidão",5,5,Sim (Possui protocolos),Contribui significativamente,Acompanhamento por servidor mais experiente,3,3,WhatsApp exclusivo,Diariamente,4,4,4,4,3,3,4,4,5,5,5,5,"Regularidade de acompanhamento presencial dos coordenadores regionais, (não aparecem).","Já lidamos com PPE indisciplinados, e resistente a hierarquia da Unidade, (por isso entendo que o acompanhamento presencial e regular do coordenador regional pelo FESF, ajudaria bastante)"
2026-05-20T10:48:12Z,2026,5,Acolhimento e integração dos jovens,3,"Término do contrato 
Falta oportunidade após o término 
","Acolhimento 
Compreensão 
Empatia",5,Sim,É fundamental,Participação em eventos de integração,4,Whatsapp,Diariamente,1,5,4,3,5,5,"Oferecer um coffe break
","Ter seminários presenciais 
Saúde mental",5,5,Positivo (4-5),Outras atribuições,3,3,Desafio moderado (3),Término do contrato Falta oportunidade após o término,Acolhimento Compreensão Empatia,5,5,Sim (Possui protocolos),É fundamental,Múltiplas formas / Outras práticas,4,4,WhatsApp exclusivo,Diariamente,1,1,5,5,4,4,3,3,5,5,5,5,Oferecer um coffe break,Ter seminários presenciais Saúde mental
2026-05-20T10:58:45Z,2026,5,Orientação e supervisão direta das atividades dos jovens,4,POUCA COMUNICAÇÃO COM A COORDENAÇÃO DO PROGRAMA.DEMORA NAS RESPOSTAS. CANA DE COMUNICAÇÃO DIFICIL.,"FÁCIL ACESSO AO SUPERVISOR LOCAL, ACOMPANHAR O CRESCIMENTO DO COLABORADOR, PODER CONTAR COM SUA AJUDA.",5,Sim,É fundamental,Acompanhamento por um profissional/colega ou servidor mais experiente,3,Whatsapp,Diariamente,4,4,5,3,3,5,APRESENTAÇÃO INFORMAL DOS MESMOS.,"ACHO QUE ELES DEVERIAM SER ADEQUADOS A ESCALA DO LOCAL DE SERVIÇO, DOMINGO OU NOTURNO, NEM QUE FOSSE UMA VEZ POR MÊS PARA PODER VIVENCIAR A ROTINA DESSE DIA OU TURNO.",5,5,Positivo (4-5),Orientação e supervisão direta,4,4,Alto desafio (4-5),POUCA COMUNICAÇÃO COM A COORDENAÇÃO DO PROGRAMA.DEMORA NAS RESPOSTAS. CANA DE COMUNICAÇÃO DIFICIL.,"FÁCIL ACESSO AO SUPERVISOR LOCAL, ACOMPANHAR O CRESCIMENTO DO COLABORADOR, PODER CONTAR COM SUA AJUDA.",5,5,Sim (Possui protocolos),É fundamental,Acompanhamento por servidor mais experiente,3,3,WhatsApp exclusivo,Diariamente,4,4,4,4,5,5,3,3,3,3,5,5,APRESENTAÇÃO INFORMAL DOS MESMOS.,"ACHO QUE ELES DEVERIAM SER ADEQUADOS A ESCALA DO LOCAL DE SERVIÇO, DOMINGO OU NOTURNO, NEM QUE FOSSE UMA VEZ POR MÊS PARA PODER VIVENCIAR A ROTINA DESSE DIA OU TURNO."
2026-05-20T11:26:39Z,2026,4,Acompanhamento do desempenho e frequência dos jovens,4,"Interação com o TE. Tempo de permanência na Unidade, sem perspectiva de contratação. Conflitos internos.",Aprendizado com os TE. Orientação sobre o futuro profissional. Experiência enriquecedora.,3,Não,Contribui significativamente,Acompanhamento por um profissional/colega ou servidor mais experiente,3,E-mail,Mensalmente,3,4,5,4,3,4,Monitoria mais presente na Unidade. A contratação permanente para os TE que se destacarem no serviço.,Apoio para uso do fardamento e crachá.,4,4,Positivo (4-5),Acompanhamento de desempenho e frequência,4,4,Alto desafio (4-5),"Interação com o TE. Tempo de permanência na Unidade, sem perspectiva de contratação. Conflitos internos.",Aprendizado com os TE. Orientação sobre o futuro profissional. Experiência enriquecedora.,3,3,Não (Não possui),Contribui significativamente,Acompanhamento por servidor mais experiente,3,3,E-mail exclusivo,Quinzenalmente ou Mensalmente,3,3,4,4,5,5,4,4,3,3,4,4,Monitoria mais presente na Unidade. A contratação permanente para os TE que se destacarem no serviço.,Apoio para uso do fardamento e crachá.
2026-05-20T11:58:01Z,2026,5,Acolhimento e integração dos jovens,3,"Escuta , apoio e direcionamento","Acesso , integração , agilidade",4,Sim,Contribui significativamente,Apresentação formal à equipe,5,E-mail,Esporadicamente,2,5,3,3,4,4,Ampliação tempo de contrato,Cursos presenciais paralelo ao tempo de contrato,5,5,Positivo (4-5),Outras atribuições,3,3,Desafio moderado (3),"Escuta , apoio e direcionamento","Acesso , integração , agilidade",4,4,Sim (Possui protocolos),Contribui significativamente,Apresentação formal à equipe,5,5,E-mail exclusivo,Raramente / Eventual,2,2,5,5,3,3,3,3,4,4,4,4,Ampliação tempo de contrato,Cursos presenciais paralelo ao tempo de contrato
2026-05-20T15:42:11Z,2026,5,Orientação e supervisão direta das atividades dos jovens,4,disciplina/interação/ética,acolhimento/orientação e integração,4,Sim,É fundamental,Acompanhamento por um profissional/colega ou servidor mais experiente,4,E-mail,Semanalmente,4,4,5,3,4,5,"Penso que em cada Unidade precisaria de um ponto focal exclusivo da FESF para acompanhar os trabalhadores, estamos assumindo uma responsabilidade fora da nossa função","entendo que o objetivo é a inclusão, mas inclusão precisa de acompanhamento tambem. Ja tivemos PPE's com alguns transtornos, sinalizamos para FESF e nada foi feito",5,5,Positivo (4-5),Orientação e supervisão direta,4,4,Alto desafio (4-5),disciplina/interação/ética,acolhimento/orientação e integração,4,4,Sim (Possui protocolos),É fundamental,Acompanhamento por servidor mais experiente,4,4,E-mail exclusivo,Semanalmente,4,4,4,4,5,5,3,3,4,4,5,5,"Penso que em cada Unidade precisaria de um ponto focal exclusivo da FESF para acompanhar os trabalhadores, estamos assumindo uma responsabilidade fora da nossa função","entendo que o objetivo é a inclusão, mas inclusão precisa de acompanhamento tambem. Ja tivemos PPE's com alguns transtornos, sinalizamos para FESF e nada foi feito"
2026-05-20T16:14:01Z,2026,5,Acolhimento e integração dos jovens,4,Administrar o acompanhamento do PPE com as atividades do setor. Inserir o PPE no contexto organizacional. Fomentar o estudo.,Comunicação clara e assertiva. Acolhimento e atenção em cada perfil de PPE. Promover o estudo para além do projeto.,5,Sim,É fundamental,Aqui utilizamos um pouco de cada item anterior.,4,E-mail,Diariamente,4,5,4,5,5,5,Sugiro melhorar mais a comunicação com outra ferramenta de alcance maior. Exemplo: Whatsapp,Não,5,5,Positivo (4-5),Outras atribuições,4,4,Alto desafio (4-5),Administrar o acompanhamento do PPE com as atividades do setor. Inserir o PPE no contexto organizacional. Fomentar o estudo.,Comunicação clara e assertiva. Acolhimento e atenção em cada perfil de PPE. Promover o estudo para além do projeto.,5,5,Sim (Possui protocolos),É fundamental,Múltiplas formas / Outras práticas,4,4,E-mail exclusivo,Diariamente,4,4,5,5,4,4,5,5,5,5,5,5,Sugiro melhorar mais a comunicação com outra ferramenta de alcance maior. Exemplo: Whatsapp,Não
2026-05-21T09:55:42Z,2026,4,Articulação entre gestão central do PPE e o orgão,4,"A falta de tempo específico para cuidar desses jovens, os espaços físicos e a saída desses profissionais.","A comunicação com a monitora, a vontade de fazer a diferença dos jovens e a necessidade das atividades dos mesmos na unidade.",4,Sim,Contribui significativamente,Apresentação formal à equipe,4,Whatsapp,Mensalmente,1,5,4,4,4,5,Acredito que o ponto principal é a informação com antecedência de que esses jovens chegarão para iniciar as suas atividades. Outro ponto é algum incentivo por parte do FESF para os pontos focais.,Não.,4,4,Positivo (4-5),Outras atribuições,4,4,Alto desafio (4-5),"A falta de tempo específico para cuidar desses jovens, os espaços físicos e a saída desses profissionais.","A comunicação com a monitora, a vontade de fazer a diferença dos jovens e a necessidade das atividades dos mesmos na unidade.",4,4,Sim (Possui protocolos),Contribui significativamente,Apresentação formal à equipe,4,4,WhatsApp exclusivo,Quinzenalmente ou Mensalmente,1,1,5,5,4,4,4,4,4,4,5,5,Acredito que o ponto principal é a informação com antecedência de que esses jovens chegarão para iniciar as suas atividades. Outro ponto é algum incentivo por parte do FESF para os pontos focais.,Não.
2026-05-21T14:41:37Z,2026,5,Orientação e supervisão direta das atividades dos jovens,4,Curto período dos PPES /Recontrato p/ os mesmo que aturam com um bom desenvolvimento dentro da Unidade  /e não podermos atribuir a eles mais ações (ex. atividades em campo fora da Unidade).,Integração com os PPES/Liderança/Planejamento das Ações.,3,Sim,Contribui significativamente,Acompanhamento por um profissional/colega ou servidor mais experiente,3,Whatsapp,Mensalmente,3,4,3,4,4,4,Mais capacitações dentro da Unidade.,Aumentar os anos de permanência dos mesmos nas Unidades.,5,5,Positivo (4-5),Orientação e supervisão direta,4,4,Alto desafio (4-5),Curto período dos PPES /Recontrato p/ os mesmo que aturam com um bom desenvolvimento dentro da Unidade /e não podermos atribuir a eles mais ações (ex. atividades em campo fora da Unidade).,Integração com os PPES/Liderança/Planejamento das Ações.,3,3,Sim (Possui protocolos),Contribui significativamente,Acompanhamento por servidor mais experiente,3,3,WhatsApp exclusivo,Quinzenalmente ou Mensalmente,3,3,4,4,3,3,4,4,4,4,4,4,Mais capacitações dentro da Unidade.,Aumentar os anos de permanência dos mesmos nas Unidades.
2026-05-22T10:03:00Z,2026,5,Acompanhamento do desempenho e frequência dos jovens,3,Envio das folhas de frequencia preenchidas corretamente,Os colaboradores são muito empenhados em sua maioria,5,Não tenho certeza,Contribui significativamente,Participação em eventos de integração,4,E-mail,Mensalmente,4,4,2,4,4,4,"fortalecer o acolhimento com escuta mais humanizada, melhorar a comunicação entre os setores e ampliar o acompanhamento contínuo dos participantes, com monitoramentos e feedbacks periódicos para maior efetividade das ações.",não,5,5,Positivo (4-5),Acompanhamento de desempenho e frequência,3,3,Desafio moderado (3),Envio das folhas de frequencia preenchidas corretamente,Os colaboradores são muito empenhados em sua maioria,5,5,Não tenho certeza / Talvez,Contribui significativamente,Múltiplas formas / Outras práticas,4,4,E-mail exclusivo,Quinzenalmente ou Mensalmente,4,4,4,4,2,2,4,4,4,4,4,4,"fortalecer o acolhimento com escuta mais humanizada, melhorar a comunicação entre os setores e ampliar o acompanhamento contínuo dos participantes, com monitoramentos e feedbacks periódicos para maior efetividade das ações.",não
2026-05-24T12:03:14Z,2026,5,Orientação e supervisão direta das atividades dos jovens,4,"Resistência de alguns servidores efetivos quanto ao Programa; vulnerabilidade de alguns TE com menor experiência e/ou mais tímidos e retraídos; falta de compreensão de parte do corpo funcional da Unidade de que o PPE acolhe o jovem para continuação de sua formação, ele não pode entrar já sabendo.todos os processos.","Busco sempre conquistar a confiança dos TEs, para que se sintam amparados e protegidos em seu período que trabalhará no órgão. Sentindo-se assim os mesmos trabalham com mais confiança e produtividade.",5,Sim,É fundamental,Acompanhamento por um profissional/colega ou servidor mais experiente,5,Whatsapp,Diariamente,4,5,4,4,5,3,"Acho que, neste momento, essas ações estão muito bem conduzidas. Não tenho sugestão, agora.",Não vejo inconformidades.,5,5,Positivo (4-5),Orientação e supervisão direta,4,4,Alto desafio (4-5),"Resistência de alguns servidores efetivos quanto ao Programa; vulnerabilidade de alguns TE com menor experiência e/ou mais tímidos e retraídos; falta de compreensão de parte do corpo funcional da Unidade de que o PPE acolhe o jovem para continuação de sua formação, ele não pode entrar já sabendo.todos os processos.","Busco sempre conquistar a confiança dos TEs, para que se sintam amparados e protegidos em seu período que trabalhará no órgão. Sentindo-se assim os mesmos trabalham com mais confiança e produtividade.",5,5,Sim (Possui protocolos),É fundamental,Acompanhamento por servidor mais experiente,5,5,WhatsApp exclusivo,Diariamente,4,4,5,5,4,4,4,4,5,5,3,3,"Acho que, neste momento, essas ações estão muito bem conduzidas. Não tenho sugestão, agora.",Não vejo inconformidades.
2026-05-25T11:11:29Z,2026,5,Articulação entre gestão central do PPE e o orgão,3,"Gestão das frequências, acolhimento e integração dos jovens","Mediação de conflitos, flexibilidade e acessibilidade",4,Sim,É fundamental,"Acesso a materiais institucionais (manuais, guias, outros)",3,E-mail,Mensalmente,3,4,4,4,3,4,"Fortalecimento da postura profissional (curso, palestras e visitas do dia a dia para tal.efeito)",Inicialmente ter acesso às ferramentas básicas para o trabalho,5,5,Positivo (4-5),Outras atribuições,3,3,Desafio moderado (3),"Gestão das frequências, acolhimento e integração dos jovens","Mediação de conflitos, flexibilidade e acessibilidade",4,4,Sim (Possui protocolos),É fundamental,Múltiplas formas / Outras práticas,3,3,E-mail exclusivo,Quinzenalmente ou Mensalmente,3,3,4,4,4,4,4,4,3,3,4,4,"Fortalecimento da postura profissional (curso, palestras e visitas do dia a dia para tal.efeito)",Inicialmente ter acesso às ferramentas básicas para o trabalho
2026-05-25T11:13:30Z,2026,5,Acompanhamento do desempenho e frequência dos jovens,3,Conciliar a rotina de outras atividades com a atenção que precisam,Conseguem de desenvolver sem a necessidade de excesso de supervisão,3,Sim,É fundamental,Acompanhamento por um profissional/colega ou servidor mais experiente,5,Whatsapp,Mensalmente,1,5,1,4,5,5,Avisar com antecedência sobre o recebimento de PPE e disponibilizar PPE quando solicitado.,Não,5,5,Positivo (4-5),Acompanhamento de desempenho e frequência,3,3,Desafio moderado (3),Conciliar a rotina de outras atividades com a atenção que precisam,Conseguem de desenvolver sem a necessidade de excesso de supervisão,3,3,Sim (Possui protocolos),É fundamental,Acompanhamento por servidor mais experiente,5,5,WhatsApp exclusivo,Quinzenalmente ou Mensalmente,1,1,5,5,1,1,4,4,5,5,5,5,Avisar com antecedência sobre o recebimento de PPE e disponibilizar PPE quando solicitado.,Não
2026-05-25T11:22:49Z,2026,5,Acolhimento e integração dos jovens,4,Fazer a integração do TE com ambiente de trabalho,A receptividade das coordenações de serviço em acolher e orientar as atividades,5,Sim,É fundamental,Participação em eventos de integração,3,Whatsapp,Diariamente,3,4,5,2,4,5,"Informação sobre o perfil, do TE no recebimento deste na unidade. Não sabemos nada sobre o trabalhador",O contato do monitor com a instituição e resolução de problemas precisa ser mais eficiente.,5,5,Positivo (4-5),Outras atribuições,4,4,Alto desafio (4-5),Fazer a integração do TE com ambiente de trabalho,A receptividade das coordenações de serviço em acolher e orientar as atividades,5,5,Sim (Possui protocolos),É fundamental,Múltiplas formas / Outras práticas,3,3,WhatsApp exclusivo,Diariamente,3,3,4,4,5,5,2,2,4,4,5,5,"Informação sobre o perfil, do TE no recebimento deste na unidade. Não sabemos nada sobre o trabalhador",O contato do monitor com a instituição e resolução de problemas precisa ser mais eficiente.
2026-05-25T11:37:57Z,2026,5,"Acolhimento e integração dos jovens, como também acompanhamento do desempenho.",5,"É minha primeira experiência, então o desafio é as relações interpessoais.",Mesmo sendo dasafiador e tudo muito novo a construção das relações está sendo enriquecedora.,5,Sim,É fundamental,Acompanhamento por um profissional/colega ou servidor mais experiente,5,Presencial sem a necessidade de reunião e Watsapp,Mensalmente,1,5,1,5,5,5,"Até o momento não teho nenhuma sugestão, pois vejo que todos os TEs são acompanhados por tutor e monitor de campo em suas atividades e projetos.","Não, o programa é muito bem estrururado.",5,5,Positivo (4-5),Outras atribuições,5,5,Alto desafio (4-5),"É minha primeira experiência, então o desafio é as relações interpessoais.",Mesmo sendo dasafiador e tudo muito novo a construção das relações está sendo enriquecedora.,5,5,Sim (Possui protocolos),É fundamental,Acompanhamento por servidor mais experiente,5,5,Outros canais,Quinzenalmente ou Mensalmente,1,1,5,5,1,1,5,5,5,5,5,5,"Até o momento não teho nenhuma sugestão, pois vejo que todos os TEs são acompanhados por tutor e monitor de campo em suas atividades e projetos.","Não, o programa é muito bem estrururado."
2026-05-25T15:28:01Z,2026,5,Orientação e supervisão direta das atividades dos jovens,4,"Acompanhamento, avaliação",Carga horária,4,Não tenho certeza,Contribui significativamente,"Acesso a materiais institucionais (manuais, guias, outros)",3,Whatsapp,Diariamente,4,4,4,4,4,4,Maior flexibilidade na escala diária,Não.,5,5,Positivo (4-5),Orientação e supervisão direta,4,4,Alto desafio (4-5),"Acompanhamento, avaliação",Carga horária,4,4,Não tenho certeza / Talvez,Contribui significativamente,Múltiplas formas / Outras práticas,3,3,WhatsApp exclusivo,Diariamente,4,4,4,4,4,4,4,4,4,4,4,4,Maior flexibilidade na escala diária,Não.
2026-05-25T17:55:06Z,2026,5,Acompanhamento do desempenho e frequência dos jovens,3,"Dificuldade de alguns meninos do PPE aprender a rotina,  tempo curto do programa","Boa relação com diretoria,  boa aceitação dos profissionais em receber equipe PPE,  bom relacionamento interpessoal",5,Sim,É fundamental,Acompanhamento por um profissional/colega ou servidor mais experiente,4,Reuniões presenciais,Semanalmente,4,4,3,3,3,4,O bom acolhimento junto as equipes é primordial,Não,5,5,Positivo (4-5),Acompanhamento de desempenho e frequência,3,3,Desafio moderado (3),"Dificuldade de alguns meninos do PPE aprender a rotina, tempo curto do programa","Boa relação com diretoria, boa aceitação dos profissionais em receber equipe PPE, bom relacionamento interpessoal",5,5,Sim (Possui protocolos),É fundamental,Acompanhamento por servidor mais experiente,4,4,Outros canais,Semanalmente,4,4,4,4,3,3,3,3,3,3,4,4,O bom acolhimento junto as equipes é primordial,Não
2026-05-26T08:56:37Z,2026,5,Articulação entre gestão central do PPE e o orgão,5,"Dinâmica de encaminhamento de novos trabalhadores PPE por parte da gestão da FESF responsável; comunicação e acompanhamento, por parte da FESF, dos trabalhadores com questões de neurodivergências; suporte e treinamento para realização das atividades do AVA, além das solicitações de liberação ""em cima da hora"", seria adequado um cronograma para conhecimento antecipado a ser compartilhado com as coordenações.",Mediação para acolhimento apropriado dos trabalhadores; acompanhar o desenvolvimento profissional dos trabalhadores e a satisfação dos setores com o trabalho desenvolvido pela maioria; a articulação com a monitora de campo.,4,Sim,É fundamental,Participação em eventos de integração,4,E-mail,de acordo com a solicitação ou a cada 3 meses,5,4,3,4,4,4,"Comunicar à Instituição sobre TE com neurodivergências; Enviar cronograma de atividades mensais que necessitarão de liberação dos TE; Monitor por instituição, principalmente em instituições complexas; Suporte ao AVA para os trabalhadores sem letramento digital.",Atenção aos TE com neurodivergências,5,5,Positivo (4-5),Outras atribuições,5,5,Alto desafio (4-5),"Dinâmica de encaminhamento de novos trabalhadores PPE por parte da gestão da FESF responsável; comunicação e acompanhamento, por parte da FESF, dos trabalhadores com questões de neurodivergências; suporte e treinamento para realização das atividades do AVA, além das solicitações de liberação ""em cima da hora"", seria adequado um cronograma para conhecimento antecipado a ser compartilhado com as coordenações.",Mediação para acolhimento apropriado dos trabalhadores; acompanhar o desenvolvimento profissional dos trabalhadores e a satisfação dos setores com o trabalho desenvolvido pela maioria; a articulação com a monitora de campo.,4,4,Sim (Possui protocolos),É fundamental,Múltiplas formas / Outras práticas,4,4,E-mail exclusivo,Raramente / Eventual,5,5,4,4,3,3,4,4,4,4,4,4,"Comunicar à Instituição sobre TE com neurodivergências; Enviar cronograma de atividades mensais que necessitarão de liberação dos TE; Monitor por instituição, principalmente em instituições complexas; Suporte ao AVA para os trabalhadores sem letramento digital.",Atenção aos TE com neurodivergências
2026-05-26T15:05:51Z,2026,5,Acolhimento e integração dos jovens,4,"Relações interpessoais, uso de fardamento, preenchimento e prazo de entrega folha de frequência.",Poder motivar e contribuir no desenvolvimento de um grupo de jovens profissionais iniciando no mercado de trabalho.,5,Sim,É fundamental,Participação em eventos de integração,5,Whatsapp,Semanalmente,3,3,4,3,4,4,Fazer a transição de um TE para o outro reposto.,Não.,5,5,Positivo (4-5),Outras atribuições,4,4,Alto desafio (4-5),"Relações interpessoais, uso de fardamento, preenchimento e prazo de entrega folha de frequência.",Poder motivar e contribuir no desenvolvimento de um grupo de jovens profissionais iniciando no mercado de trabalho.,5,5,Sim (Possui protocolos),É fundamental,Múltiplas formas / Outras práticas,5,5,WhatsApp exclusivo,Semanalmente,3,3,3,3,4,4,3,3,4,4,4,4,Fazer a transição de um TE para o outro reposto.,Não.
